A,B,C,D,E,F,G,H,class
91.765625,41.8568028325,0.7769712166,2.2302262029,87.3811802233,39.0140120808,0.8067348032,0.9839093528,0
119.6875,46.5228018691,0.1589413816,0.3571795542,121.444602273,46.455318314,0.2820087558,-0.5239083185,0
87.5625,46.2415110453,0.5248103017,1.33147342,104.662981163,36.3280374318,0.205299958,0.2898033151,0
113.171875,55.2261132435,0.2180961184,-0.0554019569,103.272357724,40.4036281528,0.2601377064,-0.3805716498,0
111.1875,40.699690954,0.6885378701,1.8920633812,96.6398601399,33.8729351885,0.7772059893,1.189942034,0
100.71875,41.262296936,0.3856283832,2.2933202349,105.05931657,36.1276173347,0.1616500563,-0.1736677909,0
120.578125,64.4866276563,-0.0699044074,-0.8121842645,155.797032828,54.7466977352,-0.7421539161,-0.4096657889,0
132.953125,47.6384264826,-0.1190561347,0.4142698143,107.503695492,42.7346332346,0.30068396,-0.4380130435,0
95.96875,44.7073710191,0.4375489074,1.1549036603,103.652356902,37.9675280296,0.5060141569,-0.0027593982,0
104.59375,49.1024817187,0.5874726246,0.5242351276,107.512477718,39.782799246,0.562175104,0.0607470766,0
105.53125,48.7169659712,0.6309502968,1.0189623631,99.0925470925,39.6600990665,0.3363649795,0.1652146567,0
91.125,39.2203311434,0.8691304144,3.2293434436,96.1586289727,36.1924169071,0.4814485472,0.2418193505,0
110.53125,38.9438573261,0.4096959451,2.2028097282,102.372727273,39.2140958943,0.4620986493,0.387348225,0
121.828125,50.600937086,0.0767522515,-0.2150643162,94.8918997669,46.7604552923,0.5463053848,-0.3646737234,0
79.375,42.5597007156,0.8883976349,2.8932059497,115.340495868,41.696255545,0.0137840134,-0.608782789,0
107.1875,55.8521695528,0.6838408541,0.4002415545,115.885247827,45.2644448282,0.4299304617,-0.1196880722,0
105.359375,40.2458721437,0.5516270887,2.2276367399,91.3766835017,39.7985767614,0.7024132139,0.5740072903,0
95.921875,48.5010646428,0.5475278465,0.5197182862,115.332104832,43.1662863971,0.1546930072,-0.2498735367,0
108.59375,48.0821948432,0.4928253006,1.1721629951,133.325757576,49.5926922822,-0.2714625153,-0.7728734996,0
106.75,54.4242592968,0.4900904311,0.2749231494,137.925061425,54.3909366631,-0.0671114201,-0.6388844936,0
100.09375,48.3337093646,0.5041006872,0.5332284506,102.630355277,35.3719597455,0.4269170357,0.10915212,0
99.765625,43.0463929193,0.6203538475,1.6224092426,114.625841751,34.020145753,0.41753599,0.325018073,0
100.84375,43.5998203659,0.5696308402,1.5222369001,102.795215311,41.8171897845,0.5319298634,0.0986124963,0
95.90625,36.4321796073,1.0514993453,4.3701574671,108.323653199,46.6319410423,0.4702724313,-0.1243344234,0
119.0625,43.4952853048,0.3830726668,1.2947012384,87.3696969697,35.5158933593,0.4702096,-0.0430236976,0
130.234375,50.8412794229,-0.0124648478,-0.2767155055,98.5846394984,59.4331372181,0.850479283,-0.5151833974,0
100.25,45.812457367,0.2570333022,0.9244151603,99.8649258543,37.7005165791,0.1939833598,-0.1073753316,0
107.875,32.7168248001,0.8138317507,5.9441559675,90.4962835906,27.2280064868,0.3081392488,0.8899683613,0
130.625,57.9241152285,-0.0210854946,-0.5875718139,125.592052601,44.9528399697,0.001464065,-0.1199398644,0
109.515625,42.3165128036,0.6117183117,1.9261813346,94.5137895812,36.0153075858,0.6226545493,0.4847786605,0
107.40625,55.8862457223,0.4184655869,-0.5642882347,119.127946128,48.3901768855,0.139140904,-0.4830808934,0
133.125,51.9920366499,-0.1189806143,-0.3987248151,121.377297566,49.9923637611,0.1309360844,-0.4418580646,0
136.59375,48.4844429785,0.0455044851,0.4813821628,85.4525252525,38.187186518,0.9193974075,1.2999202213,0
73.46875,40.0113143178,1.1963731575,4.8100218748,119.720875421,50.309117212,-0.3463774446,-0.9093522919,0
112.21875,55.8892511887,0.147798318,-0.2103751183,140.16380789,72.4183046311,-0.3623382654,-1.4733482325,0
109.4375,55.1120662265,0.3234433572,-0.4129378382,91.6599326599,39.0329936066,0.9839774834,1.0032326997,0
140.1875,48.2891275936,-0.1523504337,-0.0091639492,103.447281029,45.8987305267,0.4202179164,-0.4441193494,0
96.890625,54.7431837045,1.2415723525,1.2440981982,79.5015371102,55.008819689,1.0567857984,0.3140968719,0
110.09375,36.224870061,0.6400639566,3.29507895,104.616187785,37.5476946312,0.3207915711,-0.0758644631,0
74.921875,41.8293798841,1.2570406949,3.9279667836,92.586938349,32.4770028229,0.1860384194,-0.0233103589,0
102.875,39.8012641131,0.6746810522,2.1710456262,96.0814393939,34.3159018554,0.3677595233,0.2383923406,0
141.640625,45.24943618,-0.6363368626,0.6251675035,149.483652313,52.6452510681,-0.50920305,-0.5371913709,0
132.515625,57.9730519799,0.0122776617,-0.3231744548,126.546650718,62.0413748536,0.1482852068,-1.3123212983,0
78.703125,43.4883891428,1.2358343777,2.8792212075,78.9762721555,30.0012341589,0.6351942832,0.8117802295,0
77.21875,41.2486623836,1.1479337663,3.5998872987,97.5094185094,38.4231914263,0.4957087988,0.1850755616,0
111.78125,48.1671791621,0.2669335934,0.236319721,98.3045977011,37.4767627031,0.2046138378,-0.396995286,0
97.921875,50.1143394797,0.7164445201,1.2308797849,98.2664141414,40.9785418505,0.3333956811,-0.1842178337,0
93.5625,47.6769319876,0.4881331765,0.7535499316,110.590698653,37.9060283358,0.1912652951,0.2753750071,0
77.078125,41.0347812408,1.0735741163,3.7489261086,90.6089193825,43.9984698838,0.5741953493,-0.0114484263,0
111.015625,52.6333105634,0.4192220907,0.2604865828,106.450505051,34.8670067013,0.3295726896,0.6843771242,0
113.515625,43.3160594452,0.3388902693,1.0737357492,102.658851675,39.8980624612,0.4333165072,-0.235503222,0
136.078125,47.0944213414,-0.0515763131,0.1855950207,112.165844491,70.3225544643,0.5256169531,-1.2254926161,0
85.546875,45.176366086,0.9922447272,1.89016411,111.392992424,41.7836850154,0.2281292956,-0.3719995563,0
112.3125,52.3998673066,0.3867102998,0.0891298078,105.058080808,44.5243886505,0.1670657007,-0.894079234,0
111.359375,46.9139395554,0.1501896094,0.3835958238,114.689807163,41.6526126916,0.3118594004,-0.1755217424,0
114.3125,45.4515109072,0.2151096624,1.3683871439,111.004370629,34.8107560075,0.3332328033,0.3927837409,0
95.234375,43.6168481594,0.5930551162,1.3980887111,118.681818182,39.142179204,-0.1783992935,0.3436519406,0
94,50.3258134559,0.7180983596,0.9810740369,97.3562327824,29.4031478304,0.4636690467,0.6262615093,0
88.8125,42.9774195799,1.0206192053,2.6028522452,103.436117936,36.5697953534,0.5275436482,1.1852186922,0
115.9375,55.2790859526,0.178363532,-0.25238246,138.940711462,60.5768268614,-0.2000646444,-1.3127845364,0
118.875,59.9310802089,0.2887227972,-0.558854018,104.206309672,38.4721571519,0.214481834,-0.2081352019,0
109.875,43.7273155476,0.2464319672,1.1456694105,107.954933955,35.1386905388,0.5288788761,0.4623238004,0
98.296875,45.7574036658,0.5347927998,1.2986526489,115.929156429,37.179692616,0.152728289,0.0226102296,0
118.90625,53.0069920948,0.3818180608,0.1697822602,100.017709563,41.6693908739,0.3692937063,-0.3550403374,0
99.953125,39.7505619801,0.7027780461,2.2176553307,103.113215488,46.9129169655,0.5365246566,-0.2756526597,0
82.546875,39.4825632746,1.0260004332,3.9221207855,90.4454545455,38.6797072386,0.7803969441,0.6552960671,0
135.53125,62.4902414257,0.2236812908,-0.8612490099,153.590510367,49.0400857018,-0.4242230102,-0.3850202705,0
85.3125,38.9237535928,0.9969957602,4.3765777357,100.727953694,37.5817603082,0.3984480214,-0.2197044767,0
106.25,45.8751702994,0.1304228939,1.1112041612,105.846027846,38.296336381,0.4667938873,0.3534729792,0
123.640625,60.0565793615,0.0262584486,-0.7152142858,128.703030303,35.8628275604,0.0617867777,0.2104152875,0
94.625,46.691306739,0.5220846426,0.9523774949,125.782407407,38.5669566474,-0.1106916243,-0.1276693308,0
129.8125,51.2429492101,0.0318597728,0.2240550873,116.775698158,50.4006752002,0.1053148932,-0.9428811968,0
107.546875,49.3656414193,0.3134695234,0.180575432,128.833978079,44.951817097,-0.1758780649,-0.5770961713,0
98.484375,55.3889633037,0.4871765028,0.3456961205,99.825203252,38.3255221378,0.24157787,-0.0227209874,0
94.65625,49.2440411211,0.877414039,1.2973312108,124.312599681,48.7860647355,0.4409100482,-0.4355655613,0
119.546875,58.2062415273,0.1614578936,-0.3917853925,105.429258098,50.4693308361,0.6331179064,-0.2862031296,0
100.765625,42.3005401072,0.3479292402,1.8980847552,113.269041769,41.1887857143,-0.0996161505,-0.4051596992,0
70.296875,46.8443832304,0.9483198261,2.0099562155,98.0477415666,41.679599001,0.6152191763,0.1156959901,0
108.78125,36.8368314115,0.3551253124,3.2001556514,93.5995085995,31.3322419483,0.5339311916,0.9874830409,0
88.625,44.1653498231,0.9848384449,2.1859172018,98.410014782,32.9619569995,0.3434625497,0.0214827509,0
112.078125,46.0075756967,0.4969446635,0.4498047158,119.072966507,44.7588507866,0.5531771821,0.122921704,0
126.671875,65.8943412516,0.0417460381,-0.9033149034,112.342555995,60.6245756862,0.3315382726,-0.9992195979,0
86.546875,41.1452950255,0.8503675147,2.9968294733,104.354208754,37.9051330994,0.5363711894,0.2560682532,0
84.109375,40.319473113,0.8737384755,3.4457902223,103.0223093,44.8553960587,0.2999681582,-0.8016840452,0
130.3125,54.2937251784,-0.1607054516,-0.4436887224,107.489601901,51.5015910895,0.4656619146,-0.6365256748,0
88.21875,42.2235378484,0.9056125554,2.7955240772,100.995904996,43.2409963694,0.4312301815,-0.5710330592,0
112.890625,49.0672743497,0.2758216232,0.1974671068,116.692874693,43.4541077736,0.1841714805,0.040286042,0
117.640625,59.0112190571,0.2490855516,-0.6333064712,93.1772993089,42.4675275181,0.4673489448,-0.0192989416,0
104.375,54.5545884871,0.48272848,0.0402271221,126.112440191,58.8079155367,0.1714473579,-1.0696760605,0
85.90625,50.8369694311,0.40912648,0.6870562696,109.501652893,45.2030115835,0.2281768682,-0.4270284302,0
101.8125,36.7142151455,0.791538359,3.7393888706,101.717447199,35.8398970028,0.3659439854,0.0979661364,0
103.09375,50.0770402574,0.6234528453,0.6956138828,92.3298946916,33.2215456657,0.4767922891,0.5284413393,0
187.625,38.0897377912,-2.1571885816,8.1203638861,122.068386568,61.9172176581,-0.1914140738,-0.9396083633,0
107.78125,40.9112869321,0.4724068889,2.1344700928,119.305265772,45.155452168,0.145876354,-0.4352404346,0
86.515625,41.5887575657,0.8262255116,2.4488257129,113.826052735,33.0012767055,0.2045492804,0.6900179986,0
134.609375,44.9640888611,0.1067714492,0.7572431731,94.9618658495,34.9222967848,0.450835075,0.2472356845,0
79.296875,46.5499327629,0.8960510428,1.650883304,114.501803752,42.7272930294,0.4702908005,-0.0796716987,0
82.796875,40.0675912083,1.446796508,4.0777355148,100.815977961,37.2868453427,0.3421979856,-0.2898698391,0
87.703125,39.196890696,1.1105478541,3.5175951355,72.3184573003,29.5452301314,0.8122951838,1.6830863288,0
136.875,60.9183623795,-0.1074129815,-0.4462270899,116.56138976,57.7555395105,0.1831179813,-0.9211631492,0
120.28125,53.5876818722,0.1793552854,-0.2388863912,117.841200466,53.9983123016,0.1171526143,-1.0384834032,0
99.359375,42.8563615419,0.8298834608,2.1038621621,102.043197937,38.0209747819,0.3601059658,0.0774147687,0
90.28125,49.6338055003,0.5752670817,0.5239702112,124.149621212,41.0027987756,0.0045017218,-0.2673770014,0
73.8125,37.6479892391,1.6999866189,6.9265345893,87.5101838053,36.4354497383,0.880889335,1.5166453388,0
115.5625,49.3659406246,0.2435576759,0.4447887341,95.6911421911,41.4823224623,0.6385503617,-0.0082987031,0
110.4375,41.8643176673,0.5211326619,1.5480712659,126.632428178,42.7861880265,-0.0099541954,-0.3553461882,0
109.03125,57.4774327318,0.2730038221,-0.2497012792,114.520499109,56.2358745334,0.4591338713,-0.7512929535,0
95.8125,55.7457607693,0.699682282,0.2293198254,106.782411067,39.3353477832,0.4915725673,-0.0022091953,0
78.84375,44.3925031502,1.0075920237,2.4230513727,107.11323764,38.7799266571,0.1824609891,0.1521738881,0
86.078125,39.8341501916,0.9499215816,3.4532739225,86.4569805195,36.1971332661,0.6555308639,0.5437383732,0
73.421875,44.6408601674,0.9650018853,2.3974891562,130.830007391,45.7148436943,-0.2354944499,-0.8668084842,0
107.640625,45.2294038719,0.5229614058,1.3397211713,103.252661753,35.3037776868,0.3116412571,0.2526674986,0
139.515625,60.8825693927,-0.2241712095,-0.8560583096,114.154479578,52.0758433584,0.4025582148,-0.6000323544,0
89.921875,56.4367191772,0.7895965763,0.3197469055,96.1071176885,41.7807519311,0.3711295932,-0.0013044136,0
83.578125,38.7849860962,1.247003951,4.6064603269,90.1924651925,40.2471355132,0.4213177482,0.0275663874,0
118.890625,66.3565457367,-0.1855356342,-1.0015670669,137.238421955,66.624364415,0.0121948215,-1.1979412643,0
89.75,46.2949106274,0.9791687584,1.6626434109,88.8456503814,29.1362220495,0.3712761314,0.2563021182,0
101.03125,52.3387311027,0.0790024399,0.1476917714,110.312734082,38.0699911568,0.4271262607,0.0363917147,0
90.84375,41.6695402655,0.8265553152,2.2933952645,101.536931818,34.7450430616,0.4421005965,0.2999040458,0
133.875,56.6738200142,-0.1124146954,-0.5403609083,146.903100775,41.0357548453,-0.2958881788,-0.2641836169,0
103.15625,45.7732928238,0.7460948263,0.8213336361,132.577338603,43.3902050571,0.0145503416,-0.4761984411,0
131.703125,43.3599324288,0.136998356,1.1174050048,105.249011858,41.8552014413,0.4428339864,-0.287197511,0
160.625,55.9658098753,-1.3073887147,1.261517127,115.839330808,67.7768155293,0.3949456093,-1.0728037106,0
105.796875,61.3112397137,0.6728401858,-0.2432022419,155.220720721,49.591038527,-0.4738546786,-0.1714697241,0
87.359375,45.7989380293,0.6970425874,1.2912025574,101.210774411,34.8388597193,0.3636062386,0.0571914467,0
129.453125,52.7162005719,0.0261622484,-0.2588231083,156.493897306,49.8494868903,-0.5317979714,-0.7060538369,0
123.296875,45.2764700505,0.0849324337,0.4334764908,114.78992629,58.3244098669,0.4388279881,-0.9145529231,0
108.1875,37.0872598577,0.4633028315,3.0163171972,94.1017724414,37.6182707797,0.2827992344,0.0378351113,0
135.46875,49.6424618994,-0.1309067475,0.2858355881,111.613371477,37.0072445737,0.3721218549,0.1495733666,0
134.671875,72.7328275883,-0.1509396225,-1.2184723392,99.0437062937,49.1522551398,0.7115046726,-0.1761223036,0
71.328125,42.4698623613,1.1337030491,3.7916019548,95.4799196787,33.0890500049,0.4081992613,0.2066444741,0
112.03125,45.5442671852,0.360246309,0.6624415753,112.780895916,42.1739584428,0.3408369594,-0.3343499765,0
87.328125,40.8319936935,0.8143542584,2.782926434,84.7858312858,34.1363011411,0.5732178941,0.3851994565,0
100.53125,51.5585131034,0.3810613861,0.0260962589,140.23016934,42.9297119515,-0.7205795007,0.1788651057,0
82.671875,40.4216273668,1.1807179145,3.5674179194,102.867739899,37.0014485069,0.1157276432,-0.2218472986,0
103.4375,45.1974401239,0.1709005387,1.0641459784,107.658829676,50.1855918981,0.6782020035,-0.2964390029,0
94.734375,58.609204212,0.6005303417,-0.104006335,114.925166297,42.5892929465,0.0543967109,-0.8635019794,0
111.671875,47.2463803797,0.3915392201,0.9868009358,90.2386363636,34.4155221144,0.5604699265,0.177297794,0
74.515625,46.9903554558,0.7628145736,1.7040979549,100.442045455,35.7793169311,0.583587892,0.5051657309,0
90.8125,41.7031454899,0.7158313559,2.2867995099,105.161492979,31.3630625949,-0.0528740665,-0.1426818308,0
74.484375,40.0542570254,1.3066040203,4.6731404259,110.797487066,35.529146103,0.3300660122,-0.0092216593,0
96.3125,41.142615908,0.3343137543,2.427223009,99.6608391608,37.404075254,0.8563391659,1.4726878953,0
110.890625,53.2550224121,0.136705545,-0.1263394141,99.5262080262,40.7423880968,0.5452621795,0.5269813602,0
93.984375,45.5677696498,0.5628375043,0.997612129,121.100699301,36.3359117728,0.2201202099,-0.0865418408,0
94.90625,49.3719045707,0.9336289228,1.0261577972,110.602495544,40.4835821239,0.0009010129,-0.3422217303,0
90.21875,42.2424063997,0.8026848214,2.033794303,106.157575758,46.638294414,0.6465907867,-0.2352839382,0
145.1875,52.6497492278,-0.2899195921,-0.0165245236,156.51037775,58.3445164773,-0.6051388309,-0.7403538512,0
84.03125,43.1092249227,1.0579404316,2.381425826,100.372960373,36.9975006928,0.5477498089,1.0397074028,0
88.3125,40.4690757709,0.7766872501,2.9405026382,110.48951049,36.9265804712,0.2173696311,-0.0214661393,0
89.5625,47.484495825,0.7546244888,1.2648406666,88.789044289,37.7673348491,0.4365281958,0.0125499061,0
103.21875,50.5109730498,0.48649276,0.508895152,98.2870291702,31.7920423256,0.2551664989,0.2146965316,0
117.578125,48.6524038099,0.4411277162,0.4017683868,110.112947658,35.7496602363,0.1792090606,0.002169804,0
96.375,45.93184489,0.8324924301,1.3788900963,124.574810606,39.5436215066,0.1087388807,-0.2147674338,0
93.125,43.0463050098,0.5773581724,1.7977282215,84.2379197379,36.0000953716,0.7866114033,1.0761548302,0
115.96875,63.4399245226,0.2417012975,-0.8023904906,99.1156023907,70.9709160772,0.6221655604,-1.0564560192,0
86.390625,41.1227648281,0.7545247047,3.222601993,96.7977855478,38.2317024473,0.4541592928,-0.2408361698,0
97.328125,40.4084825128,0.569228381,2.200119173,112.628259338,44.6779992051,0.7237038958,0.1348926075,0
114.328125,50.3903682164,0.4004181825,0.1649451141,120.617243867,38.2877523836,0.2363557034,0.0804602359,0
109.1875,46.6180876243,0.3396627157,0.9718067237,89.1435406699,41.1031898889,0.6318834097,0.3694638569,0
119.625,49.5559973666,0.1617407436,0.0469784666,126.479377104,40.7677425663,-0.392074851,0.2232440182,0
110.421875,47.4143321843,0.3115825858,0.2356957174,102.205176768,45.027329787,0.400347179,-0.498994846,0
88.796875,46.030282046,0.8478255688,1.3798979515,108.280141844,39.4674802547,0.3478947504,0.0667637834,0
72,44.6132687661,1.0523382716,2.5910306285,100.363333333,37.1531285168,0.3337750891,0.380184939,0
111.171875,68.6516466225,0.3685603313,-0.9508960056,154.534090909,59.8972738179,-0.4315099505,-0.8926193395,0
81.9375,41.2616934184,1.2596338873,3.5327922583,110.08710138,35.7666786833,0.1442793847,0.0471018106,0
93.796875,40.4541328573,0.6844659821,2.3860709461,116.086279461,41.9800202633,0.2847060976,-0.2289086065,0
105.765625,47.1068407279,0.5043614752,1.0239423458,101.470120788,36.9757041731,0.4520625399,0.0942096205,0
150.6875,59.6641315511,-0.3781720558,-0.3129776958,133.281818182,54.54134168,-0.1021729511,-0.7399376991,0
81.796875,40.3268597244,1.2266586616,3.6297250421,86.3417784401,31.6012385738,0.4193741675,0.4687143337,0
91.4375,44.645434747,0.918812075,1.7436298771,110.375206612,38.1082732122,0.0957575424,-0.1472939108,0
104.984375,35.4120795896,0.8878901505,4.221548758,94.6842948718,32.7276251148,0.6104222104,0.3067698169,0
102.046875,57.1711874788,0.4033710239,0.0192169073,114.287655971,42.8977810137,-0.1628495751,-0.6813205019,0
124.328125,35.6677614799,0.0662837388,3.0750022135,104.562962963,38.2730343747,0.3063159452,0.1673770047,0
115.421875,52.00384742,0.3842060341,0.1251608197,106.361471861,48.1758613,0.5134620649,-0.4108466788,0
103.640625,51.7190025485,0.6359161107,0.496699485,98.1861471861,41.5085221698,0.5338371828,0.2785524044,0
104.5625,49.9333540206,0.5587063938,0.5344857984,86.6989374262,37.6605976684,0.6138116859,0.2757403323,0
77.609375,40.7877958109,1.1781822951,3.7250648852,100.671101256,36.6496631951,0.5634842737,0.2268625939,0
89.8125,44.6058694989,0.6529756262,1.5328359185,104.65970516,33.3626870037,0.376929812,0.8303202253,0
114.609375,55.8246745365,0.234622969,-0.3843515741,100.978559177,42.6084980127,0.4154930019,-0.2003837617,0
118.5,51.3839712362,0.4158888386,0.4964113326,115.726167929,38.5189509254,0.4508815463,0.29523805,0
116.140625,53.9330798269,0.1562144198,-0.2456091703,155.740829346,53.3966027444,-0.55751644,-0.6091189947,0
136.21875,54.827419221,-0.0812030869,-0.2025493618,101.651119895,58.8707648326,0.8144502637,-0.5216552126,0
126.890625,55.5124189899,-0.0974375495,-0.4452599648,115.552834378,64.914426659,0.4415294336,-1.1954659373,0
125.796875,52.876678368,0.0309738306,-0.2744235311,141.456099456,53.4905336927,-0.3520113023,-0.8092255141,0
91.78125,50.6398030055,0.7390454393,0.9919514221,85.0202020202,36.6265528895,0.9993914461,1.3412685319,0
110.3125,38.2237961714,0.4338373186,2.2198211434,102.155103668,37.8445995528,0.3959625175,-0.0929232942,0
97.6875,37.6828355322,0.7502665166,3.4796545649,102.123737374,36.0664114636,0.1148018095,-0.0805289104,0
121.953125,69.78660099,0.2500515416,-0.8789297033,164.939145554,62.3797404176,-0.9668107245,-0.1695601187,0
142.8125,40.5893593661,-0.2737362398,1.8236800133,121.428337428,42.9161991214,0.1019578248,-0.5905305919,0
78.90625,37.2570122385,1.3272446554,6.1379764376,85.382183908,31.4791561004,0.6233999023,1.0175312622,0
99.234375,41.7068422847,0.4249635619,2.0899211349,85.0933828077,35.5151931149,0.9050125527,1.1900855396,0
101.546875,44.313136345,0.783311656,1.5212584937,96.0871473354,33.2816050861,0.5658274822,0.1840014655,0
121.046875,55.6763610317,0.0048337697,-0.1526577963,101.620195861,62.3214253212,0.5329316308,-1.0930393804,0
123.828125,64.0950355643,0.3642878586,-0.6770577208,104.098484848,51.7287483591,0.5146374194,-0.414850034,0
70.953125,46.9665538201,1.0576033911,1.9552778899,82.6105339105,32.7996890296,0.479727587,0.4211116638,0
131.359375,58.3990494324,0.0164452973,-0.6385245215,160.690680389,45.4334103174,-0.8221995433,0.5688894765,0
85.234375,42.4760013815,1.1092178289,2.5921718412,117.322246859,38.1923836296,-0.1075361381,-0.1419471376,0
81.640625,38.4347528236,1.0989805414,4.6550116389,90.5910128684,29.4743279634,0.567355531,0.6267933408,0
113.9375,59.8612653871,0.3439778247,-0.5938338796,116.406417112,47.2957598019,0.1829225172,-0.4141815715,0
98.9375,48.9166622303,0.3620416162,0.7646420494,109.216017316,41.1818926959,0.3295812701,-0.4259212363,0
105.859375,49.8205740594,0.4979701607,0.5783787221,102.330334596,37.2400578423,0.3060756527,-0.1396151992,0
100.78125,46.8546518335,0.5922928237,0.6940832814,124.575362319,52.8898230767,-0.0337280306,-1.1215024243,0
106.390625,38.0335448928,0.562615839,2.6556352092,93.6963979417,40.6499003809,0.5926722432,0.3314614411,0
77.09375,39.7168567605,1.0570704601,4.5536119906,112.182690782,43.090413953,0.3396684243,-0.6428168623,0
80.796875,40.4046639045,0.9146806172,3.6458922566,95.2873311428,31.1059846653,0.2816720357,0.1186872816,0
100.984375,48.6895433421,0.6683645934,0.8958861048,113.114718615,40.5587079907,0.2873612419,-0.2974200325,0
96.546875,40.308160498,0.7320564511,2.4904834525,97.564749053,33.4869105022,0.3762457803,0.2422212476,0
86.140625,42.2754609627,0.9111101407,2.3554800834,95.0135135135,36.9818145653,0.4844166237,0.3886428448,0
96.390625,54.7869787186,0.6350583639,0.2329059311,122.255454545,45.1381369758,-0.2599559652,-0.5226404374,0
113.671875,70.2526811516,0.2651197722,-0.9977676976,145.024936869,69.867829383,-0.4742548009,-1.116207567,0
105.015625,58.3506352224,0.472986349,-0.2690191496,155.756944444,68.6296394708,-0.5439084832,-1.1730136946,0
98.734375,40.3857347136,0.4315239961,2.3101278277,105.339475839,43.9484079488,0.3078815559,-0.5356724329,0
85.921875,39.7666257241,0.9394579512,3.6288607612,108.354240075,33.6812596356,0.2056793634,-0.0161864908,0
85.984375,49.5153045114,0.8251193214,1.2883692516,117.61489899,47.1138862726,-0.0136433221,-0.9567652052,0
126.046875,53.5439158797,0.3672261403,-0.0826112725,98.867739899,42.8269862612,0.4702050107,-0.1324992211,0
81.828125,38.2261178252,1.1516416663,5.0923882254,101.961975524,32.1561174735,0.1273018794,0.201336325,0
77.625,40.4121346256,1.2313399721,4.1666117781,98.4024621212,48.1415010435,0.3779154571,-0.5541171235,0
103.46875,49.0041352687,0.3916937478,1.0457531735,120.521132376,48.7070625534,0.1258944128,-0.5717667288,0
104.46875,49.7477916438,0.3415141337,0.575030465,127.044581945,35.0774159632,0.1260640117,-0.0194490331,0
104.171875,55.7566012593,0.3883100643,-0.1699037417,73.7931818182,26.4217905169,0.638201396,1.6930905426,0
75.09375,51.8500598933,0.9811321156,0.9699199928,95.6071770335,37.8500050608,0.4166234035,0.1113506152,0
109.46875,45.7656970168,0.5463920543,0.8501442835,75.2630853994,33.4273924452,0.8107982977,1.2336457735,0
94.078125,44.0799361556,0.8063417842,2.0004581258,91.975041511,35.5811992649,0.5670276266,0.2003149183,0
84.703125,41.5010089062,0.8301397072,2.8887999034,75.2171717172,32.6779635395,0.5794607906,1.0623456928,0
102.4375,55.2293159812,0.454436489,0.1363219316,117.368939394,51.9420519667,-0.0306809973,-0.7657571578,0
103.84375,49.8767915562,0.4896617998,0.5880427409,98.8820936639,38.0933590594,0.5104168653,-0.2172698651,0
78.171875,48.7495367566,0.9206059707,1.5129047484,95.9556889651,34.3044091992,0.5945959124,0.8740629226,0
111.109375,47.6304515212,0.2399923351,0.3460167859,108.208845209,39.5881721976,0.4707207236,0.2993325449,0
106.484375,53.7735390862,0.3081710982,-0.0364437923,98.6406680441,55.3673138336,0.5250510332,-0.8772195108,0
135.453125,53.7540491752,0.1605196192,-0.3243340898,116.553455907,49.9909861042,0.2120192507,-0.5284270151,0
89.59375,53.1197699631,0.5949410383,0.4899254859,110.182828283,36.8609910784,0.1470878094,0.1892168479,0
98.34375,51.820669968,0.3983164497,0.0852707901,124.40077243,39.0739367935,-0.0200140334,0.5359174964,0
101.234375,53.0270397378,0.4111277168,0.5063987482,110.248284734,36.537005782,0.1194343295,0.1597572033,0
134.015625,47.1816609591,0.0917047086,0.7826347069,99.4919507576,50.4356112502,0.7903834077,-0.1062147017,0
120.75,49.1499618515,0.5234834637,0.4980958313,84.9438920455,38.0157267298,0.656837223,0.5778659184,0
142.859375,62.1899477376,-0.1661537151,-0.8921505014,112.089262187,68.6779273915,0.1243690558,-1.2946708781,0
100.515625,39.0868392923,0.6267851858,2.7153556963,80.3181818182,31.2286865744,0.8394405597,2.2028286302,0
120.5,52.6907249903,0.1938056072,0.0914065,95.9196127946,37.7264969427,0.3110653606,-0.1922246408,0
145.078125,57.9653195582,-0.1164916272,-0.49798998,129.005347594,56.6659612616,0.0187662845,-1.2326781252,0
91.84375,49.0978674276,0.4977249557,0.777005961,117.472774621,40.4039465762,-0.1780008589,-0.4256099211,0
135.640625,59.5696460004,-0.4221289693,-0.6251355991,138.742003367,54.6706578368,-0.2394151965,-0.7683208605,0
90.875,41.3345723941,0.4997184631,2.5253411768,78.9217854218,33.0195513337,0.6210598954,0.5510985613,0
79.015625,41.3315452271,1.024789131,3.3231347546,93.7414079823,32.7435628663,0.4680815742,0.2968345559,0
74.875,42.6909314141,1.0692271661,3.1599748088,101.346846847,36.8321625552,0.1588624737,0.357591545,0
86.171875,41.1497094034,1.1381568561,3.0366164096,103.420725108,33.2473136811,0.5725691782,0.8454535415,0
107.109375,42.0026476798,0.2585941591,1.5179705013,99.939578714,39.1667112694,0.3424094673,-0.0816171155,0
111.609375,51.9932739603,0.6424807323,0.4653825281,108.284297521,35.0768405028,0.2936352233,0.1367661285,0
125.0625,64.1375170532,0.0337577968,-0.8581621752,98.1536796537,43.4512304463,0.541206018,-0.1535743976,0
122.03125,53.0983664856,0.1772888044,-0.1219690155,114.223484848,58.690744669,0.5089137119,-1.0478095781,0
109.1875,54.7545303491,0.0217460519,-0.4027190043,115.485893417,46.337420524,0.8320749205,0.1742589765,0
91.5,41.5819973065,0.9097865727,2.598692257,108.031215772,36.5273973859,-0.0993898087,-0.2287385481,0
